order_id,order_date,requested_delivery_date,actual_delivery_date,depot,customer_id,channel,distance_km,sku_id,sku_name,brand,sugar_type,pack_format,ordered_cases,delivered_cases,on_time,in_full,otif,failure_reason,net_realization_per_case,contrib_margin_per_case,shortfall_cases,lost_revenue_inr,lost_margin_inr
SO252948,2026-04-29,2026-04-30,2026-04-30,BLR-South,CUST1217,Quick-Commerce,4.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,3,3,1,1,1,None,360,104,0,0,0
SO252949,2026-04-29,2026-04-30,2026-04-30,BLR-South,CUST1088,Quick-Commerce,8.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,10,10,1,1,1,None,360,104,0,0,0
SO252950,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1134,General-Trade,44.3,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,17,17,1,1,1,None,360,104,0,0,0
SO252951,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1186,Modern-Trade,43.1,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,15,6,1,0,0,Packaging (aluminium can) unavailability,520,160,9,4680,1440
SO252952,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1459,General-Trade,9.5,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,13,13,1,1,1,None,350,100,0,0,0
SO252953,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1115,General-Trade,40.1,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,24,5,1,0,0,Packaging (aluminium can) unavailability,470,150,19,8930,2850
SO252954,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1246,General-Trade,42.8,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,35,35,1,1,1,None,360,104,0,0,0
SO252955,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1123,Modern-Trade,23.7,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,11,6,1,0,0,Packaging (aluminium can) unavailability,520,160,5,2600,800
SO252956,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1026,Modern-Trade,32.4,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,16,16,1,1,1,None,360,104,0,0,0
SO252957,2026-04-29,2026-04-30,2026-04-30,BLR-East,CUST1416,Quick-Commerce,13.1,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,10,10,1,1,1,None,430,132,0,0,0
SO252958,2026-04-29,2026-04-30,2026-04-30,BLR-North,CUST1074,Quick-Commerce,12.7,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,10,5,1,0,0,Packaging (aluminium can) unavailability,470,150,5,2350,750
SO252959,2026-04-29,2026-04-30,2026-04-30,BLR-South,CUST1127,Quick-Commerce,8.5,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,2,1,1,0,0,Packaging (aluminium can) unavailability,500,150,1,500,150
SO252960,2026-04-29,2026-04-30,2026-05-01,BLR-North,CUST1049,Quick-Commerce,14.4,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,6,2,0,0,0,Packaging (aluminium can) unavailability,520,160,4,2080,640
SO252961,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1355,Modern-Trade,17.1,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,18,7,1,0,0,Packaging (aluminium can) unavailability,470,150,11,5170,1650
SO252962,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1300,General-Trade,14.0,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,92,92,1,1,1,None,360,104,0,0,0
SO252963,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1399,Modern-Trade,12.5,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,7,2,1,0,0,Packaging (aluminium can) unavailability,470,150,5,2350,750
SO252964,2026-04-29,2026-05-01,2026-05-03,BLR-South,CUST1132,General-Trade,41.0,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,3,2,0,0,0,Packaging (aluminium can) unavailability,500,150,1,500,150
SO252965,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1236,Modern-Trade,31.8,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,19,8,1,0,0,Packaging (aluminium can) unavailability,520,160,11,5720,1760
SO252966,2026-04-29,2026-04-30,2026-04-30,BLR-East,CUST1406,Quick-Commerce,20.3,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,16,7,1,0,0,Packaging (aluminium can) unavailability,540,168,9,4860,1512
SO252967,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1370,General-Trade,9.9,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,9,3,1,0,0,Packaging (aluminium can) unavailability,540,168,6,3240,1008
SO252968,2026-04-29,2026-04-30,2026-05-01,BLR-South,CUST1268,Quick-Commerce,39.3,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,7,3,0,0,0,Packaging (aluminium can) unavailability,500,150,4,2000,600
SO252969,2026-04-29,2026-04-30,2026-04-30,BLR-East,CUST1036,Quick-Commerce,40.1,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,2,1,1,0,0,Packaging (aluminium can) unavailability,470,150,1,470,150
SO252970,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1173,HoReCa,10.6,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,10,3,1,0,0,Packaging (aluminium can) unavailability,540,168,7,3780,1176
SO252971,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1424,General-Trade,5.1,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,22,10,1,0,0,Packaging (aluminium can) unavailability,520,160,12,6240,1920
SO252972,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1188,General-Trade,26.7,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,11,11,1,1,1,None,350,100,0,0,0
SO252973,2026-04-29,2026-05-01,2026-05-02,BLR-South,CUST1087,Modern-Trade,36.7,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,17,7,0,0,0,Packaging (aluminium can) unavailability,540,168,10,5400,1680
SO252974,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1134,General-Trade,44.3,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,22,7,1,0,0,Packaging (aluminium can) unavailability,500,150,15,7500,2250
SO252975,2026-04-29,2026-04-30,2026-04-30,BLR-South,CUST1338,Quick-Commerce,15.1,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,6,6,1,1,1,None,350,100,0,0,0
SO252976,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1311,Modern-Trade,30.4,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,21,10,1,0,0,Packaging (aluminium can) unavailability,520,160,11,5720,1760
SO252977,2026-04-29,2026-04-30,2026-04-30,BLR-South,CUST1331,Quick-Commerce,21.3,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,6,2,1,0,0,Packaging (aluminium can) unavailability,520,160,4,2080,640
SO252978,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1029,General-Trade,44.7,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,17,8,1,0,0,Packaging (aluminium can) unavailability,540,168,9,4860,1512
SO252979,2026-04-29,2026-05-01,2026-05-03,BLR-South,CUST1503,Modern-Trade,30.0,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,11,4,0,0,0,Packaging (aluminium can) unavailability,470,150,7,3290,1050
SO252980,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1262,Modern-Trade,30.9,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,9,4,1,0,0,Packaging (aluminium can) unavailability,520,160,5,2600,800
SO252981,2026-04-29,2026-04-30,2026-04-30,BLR-South,CUST1309,Quick-Commerce,22.7,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,7,7,1,1,1,None,430,132,0,0,0
SO252982,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1486,Modern-Trade,11.0,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,9,5,1,0,0,Packaging (aluminium can) unavailability,500,150,4,2000,600
SO252983,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1290,General-Trade,39.9,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,37,19,1,0,0,Packaging (aluminium can) unavailability,500,150,18,9000,2700
SO252984,2026-04-29,2026-04-30,2026-04-30,BLR-East,CUST1085,Quick-Commerce,41.1,DC-PET-750,Diet Coke 750ml PET,Diet Coke,Zero,PET,2,2,1,1,1,None,450,138,0,0,0
SO252985,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1393,General-Trade,34.8,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,51,51,1,1,1,None,360,104,0,0,0
SO252986,2026-04-29,2026-04-30,2026-04-30,BLR-South,CUST1070,Quick-Commerce,11.3,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,1,0,1,0,0,Packaging (aluminium can) unavailability,520,160,1,520,160
SO252987,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1196,General-Trade,23.1,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,24,10,1,0,0,Packaging (aluminium can) unavailability,540,168,14,7560,2352
SO252988,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1042,General-Trade,16.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,27,27,1,1,1,None,360,104,0,0,0
SO252989,2026-04-29,2026-04-30,2026-04-30,BLR-North,CUST1415,Quick-Commerce,11.9,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,3,1,1,0,0,Packaging (aluminium can) unavailability,470,150,2,940,300
SO252990,2026-04-29,2026-05-01,2026-05-02,BLR-East,CUST1516,Modern-Trade,7.9,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,4,4,0,1,0,Vehicle unavailability,350,100,0,0,0
SO252991,2026-04-29,2026-04-30,2026-04-30,BLR-South,CUST1270,Quick-Commerce,31.4,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,3,3,1,1,1,None,430,132,0,0,0
SO252992,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1243,Modern-Trade,25.8,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,20,7,1,0,0,Packaging (aluminium can) unavailability,520,160,13,6760,2080
SO252993,2026-04-29,2026-04-30,2026-04-30,BLR-North,CUST1443,Quick-Commerce,30.5,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,13,13,1,1,1,None,350,100,0,0,0
SO252994,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1424,General-Trade,5.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,20,20,1,1,1,None,360,104,0,0,0
SO252995,2026-04-29,2026-04-30,2026-04-30,BLR-East,CUST1163,Quick-Commerce,21.0,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,5,2,1,0,0,Packaging (aluminium can) unavailability,540,168,3,1620,504
SO252996,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1116,General-Trade,15.4,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,14,14,1,1,1,None,360,104,0,0,0
SO252997,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1013,General-Trade,7.2,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,44,44,1,1,1,None,360,104,0,0,0
SO252998,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1146,Modern-Trade,10.6,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,15,7,1,0,0,Packaging (aluminium can) unavailability,520,160,8,4160,1280
SO252999,2026-04-29,2026-05-01,2026-05-03,BLR-North,CUST1395,Modern-Trade,34.8,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,14,14,0,1,0,Vehicle unavailability,430,132,0,0,0
SO253000,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1225,HoReCa,20.1,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,15,5,1,0,0,Packaging (aluminium can) unavailability,470,150,10,4700,1500
SO253001,2026-04-29,2026-05-01,2026-05-02,BLR-South,CUST1324,General-Trade,9.7,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,38,22,0,0,0,Packaging (aluminium can) unavailability,500,150,16,8000,2400
SO253002,2026-04-29,2026-04-30,2026-04-30,BLR-South,CUST1454,Quick-Commerce,12.8,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,4,2,1,0,0,Packaging (aluminium can) unavailability,520,160,2,1040,320
SO253003,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1364,General-Trade,21.1,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,11,11,1,1,1,None,350,100,0,0,0
SO253004,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1251,General-Trade,33.5,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,30,30,1,1,1,None,360,104,0,0,0
SO253005,2026-04-29,2026-05-01,2026-05-02,BLR-South,CUST1366,General-Trade,34.7,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,41,17,0,0,0,Packaging (aluminium can) unavailability,500,150,24,12000,3600
SO253006,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1355,Modern-Trade,17.1,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,11,5,1,0,0,Packaging (aluminium can) unavailability,540,168,6,3240,1008
SO253007,2026-04-29,2026-05-01,2026-05-02,BLR-East,CUST1092,Modern-Trade,44.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,7,7,0,1,0,Vehicle unavailability,360,104,0,0,0
SO253008,2026-04-29,2026-04-30,2026-04-30,BLR-North,CUST1280,Quick-Commerce,43.1,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,7,2,1,0,0,Packaging (aluminium can) unavailability,540,168,5,2700,840
SO253009,2026-04-29,2026-04-30,2026-05-02,BLR-South,CUST1097,Quick-Commerce,17.1,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,1,1,0,1,0,Route / traffic delay,430,132,0,0,0
SO253010,2026-04-29,2026-04-30,2026-04-30,BLR-North,CUST1139,Quick-Commerce,26.7,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,3,2,1,0,0,Packaging (aluminium can) unavailability,540,168,1,540,168
SO253011,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1419,HoReCa,34.1,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,6,6,1,1,1,None,350,100,0,0,0
SO253012,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1322,Modern-Trade,36.7,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,8,3,1,0,0,Packaging (aluminium can) unavailability,470,150,5,2350,750
SO253013,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1276,Modern-Trade,41.3,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,3,3,1,1,1,None,360,104,0,0,0
SO253014,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1248,Modern-Trade,34.3,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,23,23,1,1,1,None,350,100,0,0,0
SO253015,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1445,General-Trade,40.5,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,30,24,1,0,0,DC stock-out (forecast miss),430,132,6,2580,792
SO253016,2026-04-29,2026-05-01,2026-05-03,BLR-East,CUST1380,General-Trade,5.4,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,9,6,0,0,0,Packaging (aluminium can) unavailability,540,168,3,1620,504
SO253017,2026-04-29,2026-04-30,2026-05-01,BLR-East,CUST1336,Quick-Commerce,9.7,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,2,1,0,0,0,Packaging (aluminium can) unavailability,500,150,1,500,150
SO253018,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1366,General-Trade,34.7,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,31,19,1,0,0,Packaging (aluminium can) unavailability,500,150,12,6000,1800
SO253019,2026-04-29,2026-04-30,2026-04-30,BLR-South,CUST1484,Quick-Commerce,27.7,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,1,0,1,0,0,Packaging (aluminium can) unavailability,540,168,1,540,168
SO253020,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1179,General-Trade,25.7,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,39,39,1,1,1,None,360,104,0,0,0
SO253021,2026-04-29,2026-04-30,2026-04-30,BLR-East,CUST1205,Quick-Commerce,41.7,DC-PET-750,Diet Coke 750ml PET,Diet Coke,Zero,PET,4,4,1,1,1,None,450,138,0,0,0
SO253022,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1021,Modern-Trade,17.0,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,12,12,1,1,1,None,350,100,0,0,0
SO253023,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1007,General-Trade,17.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,11,11,1,1,1,None,360,104,0,0,0
SO253024,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1246,General-Trade,42.8,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,9,2,1,0,0,Packaging (aluminium can) unavailability,540,168,7,3780,1176
SO253025,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1200,General-Trade,44.5,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,39,11,1,0,0,Packaging (aluminium can) unavailability,540,168,28,15120,4704
SO253026,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1063,General-Trade,20.7,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,9,9,1,1,1,None,350,100,0,0,0
SO253027,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1245,General-Trade,16.4,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,13,6,1,0,0,Packaging (aluminium can) unavailability,520,160,7,3640,1120
SO253028,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1063,General-Trade,20.7,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,59,30,1,0,0,Packaging (aluminium can) unavailability,540,168,29,15660,4872
SO253029,2026-04-29,2026-04-30,2026-04-30,BLR-East,CUST1340,Quick-Commerce,31.2,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,8,4,1,0,0,Packaging (aluminium can) unavailability,520,160,4,2080,640
SO253030,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1372,Modern-Trade,7.9,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,23,13,1,0,0,Packaging (aluminium can) unavailability,540,168,10,5400,1680
SO253031,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1305,Modern-Trade,34.5,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,22,10,1,0,0,Packaging (aluminium can) unavailability,520,160,12,6240,1920
SO253032,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1315,Modern-Trade,20.8,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,13,7,1,0,0,Packaging (aluminium can) unavailability,470,150,6,2820,900
SO253033,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1356,General-Trade,22.9,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,19,19,1,1,1,None,360,104,0,0,0
SO253034,2026-04-29,2026-04-30,2026-04-30,BLR-North,CUST1509,Quick-Commerce,27.3,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,7,7,1,1,1,None,350,100,0,0,0
SO253035,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1184,General-Trade,43.0,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,19,8,1,0,0,Packaging (aluminium can) unavailability,500,150,11,5500,1650
SO253036,2026-04-29,2026-05-01,2026-05-02,BLR-East,CUST1330,General-Trade,10.3,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,17,10,0,0,0,Packaging (aluminium can) unavailability,500,150,7,3500,1050
SO253037,2026-04-29,2026-04-30,2026-04-30,BLR-South,CUST1127,Quick-Commerce,8.5,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,7,3,1,0,0,Packaging (aluminium can) unavailability,500,150,4,2000,600
SO253038,2026-04-29,2026-05-01,2026-05-01,BLR-East,CUST1052,General-Trade,20.2,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,16,16,1,1,1,None,360,104,0,0,0
SO253039,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1002,General-Trade,22.6,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,6,3,1,0,0,Packaging (aluminium can) unavailability,540,168,3,1620,504
SO253040,2026-04-29,2026-04-30,2026-04-30,BLR-East,CUST1102,Quick-Commerce,42.4,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,6,6,1,1,1,None,360,104,0,0,0
SO253041,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1442,General-Trade,40.7,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,34,34,1,1,1,None,360,104,0,0,0
SO253042,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1316,Modern-Trade,13.0,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,12,12,1,1,1,None,360,104,0,0,0
SO253043,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1279,General-Trade,32.8,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,45,45,1,1,1,None,350,100,0,0,0
SO253044,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1159,General-Trade,8.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,43,43,1,1,1,None,360,104,0,0,0
SO253045,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1311,Modern-Trade,30.4,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,22,9,1,0,0,Packaging (aluminium can) unavailability,470,150,13,6110,1950
SO253046,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1432,General-Trade,27.0,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,21,21,1,1,1,None,350,100,0,0,0
SO253047,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1290,General-Trade,39.9,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,86,86,1,1,1,None,360,104,0,0,0
SO253048,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1359,General-Trade,31.6,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,7,3,1,0,0,Packaging (aluminium can) unavailability,500,150,4,2000,600
SO253049,2026-04-29,2026-05-01,2026-05-03,BLR-North,CUST1037,Modern-Trade,26.0,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,16,16,0,1,0,Route / traffic delay,360,104,0,0,0
SO253050,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1133,Modern-Trade,44.4,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,23,11,1,0,0,Packaging (aluminium can) unavailability,520,160,12,6240,1920
SO253051,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1094,Modern-Trade,33.5,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,17,7,1,0,0,Packaging (aluminium can) unavailability,470,150,10,4700,1500
SO253052,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1427,General-Trade,23.9,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,12,6,1,0,0,Packaging (aluminium can) unavailability,520,160,6,3120,960
SO253053,2026-04-29,2026-04-30,2026-04-30,BLR-North,CUST1074,Quick-Commerce,12.7,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,1,0,1,0,0,Packaging (aluminium can) unavailability,470,150,1,470,150
SO253054,2026-04-29,2026-04-30,2026-04-30,BLR-South,CUST1025,Quick-Commerce,9.9,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,3,1,1,0,0,Packaging (aluminium can) unavailability,520,160,2,1040,320
SO253055,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1345,General-Trade,26.6,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,65,36,1,0,0,Packaging (aluminium can) unavailability,470,150,29,13630,4350
SO253056,2026-04-29,2026-05-01,2026-05-03,BLR-North,CUST1063,General-Trade,20.7,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,41,41,0,1,0,Late dispatch from DC,350,100,0,0,0
SO253057,2026-04-29,2026-04-30,2026-05-01,BLR-North,CUST1174,Quick-Commerce,42.5,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,13,5,0,0,0,Packaging (aluminium can) unavailability,520,160,8,4160,1280
SO253058,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1022,HoReCa,40.5,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,7,3,1,0,0,Packaging (aluminium can) unavailability,540,168,4,2160,672
SO253059,2026-04-29,2026-04-30,2026-04-30,BLR-South,CUST1203,Quick-Commerce,23.2,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,7,2,1,0,0,Packaging (aluminium can) unavailability,540,168,5,2700,840
SO253060,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1287,Modern-Trade,32.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,13,13,1,1,1,None,360,104,0,0,0
SO253061,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1197,General-Trade,20.4,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,17,17,1,1,1,None,350,100,0,0,0
SO253062,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1080,General-Trade,34.4,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,14,14,1,1,1,None,430,132,0,0,0
SO253063,2026-04-29,2026-05-01,2026-05-01,BLR-South,CUST1376,HoReCa,6.2,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,6,2,1,0,0,Packaging (aluminium can) unavailability,540,168,4,2160,672
SO253064,2026-04-29,2026-05-01,2026-05-01,BLR-North,CUST1404,HoReCa,11.2,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,18,5,1,0,0,Packaging (aluminium can) unavailability,520,160,13,6760,2080
